page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
192198,Phantom Barber (New Earth),\/wiki\/Phantom_Barber_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1994, April",1994
192261,Plasma (New Earth),\/wiki\/Plasma_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1994, June",1994
192425,Quake (New Earth),\/wiki\/Quake_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1994, September",1994
193099,Salvo (New Earth),\/wiki\/Salvo_(New_Earth),,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,"1994, April",1994
193237,Shellgame (New Earth),\/wiki\/Shellgame_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,1,"1994, September",1994
193949,Stiletta (New Earth),\/wiki\/Stiletta_(New_Earth),Secret Identity,Bad Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,1,"1994, September",1994
344904,Trigona (New Earth),\/wiki\/Trigona_(New_Earth),,Good Characters,,Brown Hair,Female Characters,,Living Characters,1,"1994, October",1994
194616,Wildman (New Earth),\/wiki\/Wildman_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"1994, February",1994
264404,Billy the Girl (New Earth),\/wiki\/Billy_the_Girl_(New_Earth),,Good Characters,,Brown Hair,Female Characters,,Living Characters,1,"1993, December",1993
183484,Bloodthirst (New Earth),\/wiki\/Bloodthirst_(New_Earth),Secret Identity,Bad Characters,White Eyes,,Male Characters,,Living Characters,1,"1993, November",1993
13694,Bludhound (New Earth),\/wiki\/Bludhound_(New_Earth),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,1,"1993, December",1993
137768,Chumpp (New Earth),\/wiki\/Chumpp_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,1,1993,1993
184257,Codpiece (New Earth),\/wiki\/Codpiece_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"1993, September",1993
294696,Epernix (New Earth),\/wiki\/Epernix_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,"1993, August",1993
186551,Galaxa (New Earth),\/wiki\/Galaxa_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,1,"1993, April",1993
186911,Hardknox (New Earth),\/wiki\/Hardknox_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1993, December",1993
142176,Harry Kent (New Earth),\/wiki\/Harry_Kent_(New_Earth),,,,Brown Hair,Male Characters,,Deceased Characters,1,"1993, June",1993
187528,Janissary (New Earth),\/wiki\/Janissary_(New_Earth),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"1993, May",1993
127786,Jesus Valdez (New Earth),\/wiki\/Jesus_Valdez_(New_Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,"1993, July",1993
83095,Luke Hames (New Earth),\/wiki\/Luke_Hames_(New_Earth),,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,1993,1993
401552,Marauder I (New Earth),\/wiki\/Marauder_I_(New_Earth),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Deceased Characters,1,"1993, October",1993
182820,Michael Wasco (New Earth),\/wiki\/Michael_Wasco_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,1,1993,1993
83096,Perry Dennison (New Earth),\/wiki\/Perry_Dennison_(New_Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,1,1993,1993
294697,Rayyana (New Earth),\/wiki\/Rayyana_(New_Earth),Public Identity,Good Characters,,,Female Characters,,Deceased Characters,1,"1993, August",1993
137780,Robert Heavington Dubelz (New Earth),\/wiki\/Robert_Heavington_Dubelz_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,1,1993,1993
302659,Selaya (New Earth),\/wiki\/Selaya_(New_Earth),,Good Characters,,,Female Characters,,Deceased Characters,1,"1993, December",1993
30213,Timothy Miller (New Earth),\/wiki\/Timothy_Miller_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"1993, June",1993
294698,Tuprolix (New Earth),\/wiki\/Tuprolix_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,"1993, August",1993
208902,Aaron Babcock (New Earth),\/wiki\/Aaron_Babcock_(New_Earth),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,"1992, March",1992
129966,Archibald Tipple (New Earth),\/wiki\/Archibald_Tipple_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"1992, April",1992
2726,Chillblaine I (New Earth),\/wiki\/Chillblaine_I_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,1992,1992
363566,Darthartheen (New Earth),\/wiki\/Darthartheen_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1,1992,1992
363551,Dawlakispokpok (New Earth),\/wiki\/Dawlakispokpok_(New_Earth),Public Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,1,1992,1992
182483,Five of Diamonds I (New Earth),\/wiki\/Five_of_Diamonds_I_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1992, April",1992
182477,Four of Spades II (New Earth),\/wiki\/Four_of_Spades_II_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1992, April",1992
131185,Jon Kennedy Payne (New Earth),\/wiki\/Jon_Kennedy_Payne_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,1,"1992, November",1992
156768,Martian Womanhunter (New Earth),\/wiki\/Martian_Womanhunter_(New_Earth),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,1,"1992, September",1992
155215,Nicodemus (New Earth),\/wiki\/Nicodemus_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,"1992, July",1992
156775,Norman the Doorman (New Earth),\/wiki\/Norman_the_Doorman_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,"1992, September",1992
365292,Pharamond (New Earth),\/wiki\/Pharamond_(New_Earth),Secret Identity,,Brown Eyes,Brown Hair,,,Living Characters,1,"1992, November",1992
19800,Phyllis Baker (New Earth),\/wiki\/Phyllis_Baker_(New_Earth),Public Identity,Good Characters,,Strawberry Blond Hair,Female Characters,,Living Characters,1,"1992, April",1992
192777,Rook (New Earth),\/wiki\/Rook_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,,Female Characters,,Living Characters,1,"1992, September",1992
192788,Rott (New Earth),\/wiki\/Rott_(New_Earth),Public Identity,Bad Characters,Red Eyes,,Male Characters,,Living Characters,1,"1992, April",1992
156761,Sonarr (New Earth),\/wiki\/Sonarr_(New_Earth),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,1,"1992, September",1992
155886,Stanislaus Johns (New Earth),\/wiki\/Stanislaus_Johns_(New_Earth),,Bad Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,"1992, April",1992
156764,Stinkbug (New Earth),\/wiki\/Stinkbug_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,"1992, September",1992
182486,Three of Hearts I (New Earth),\/wiki\/Three_of_Hearts_I_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1992, April",1992
182474,Three of Spades II (New Earth),\/wiki\/Three_of_Spades_II_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1992, April",1992
363556,Thwarcharchura (New Earth),\/wiki\/Thwarcharchura_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1,1992,1992
295220,Zifor (New Earth),\/wiki\/Zifor_(New_Earth),Public Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,1,"1992, December",1992
283114,Agogg (New Earth),\/wiki\/Agogg_(New_Earth),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,"1991, February",1991
344888,Amaya (New Earth),\/wiki\/Amaya_(New_Earth),,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1,"1991, September",1991
127402,Angst (New Earth),\/wiki\/Angst_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,1,"1991, October",1991
164749,Big Breeda (New Earth),\/wiki\/Big_Breeda_(New_Earth),,Good Characters,,Red Hair,Female Characters,,Living Characters,1,"1991, June",1991
192312,Boris Dhumov (New Earth),\/wiki\/Boris_Dhumov_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1991, June",1991
129031,Caesar Lopez (New Earth),\/wiki\/Caesar_Lopez_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"1991, December",1991
332266,Ceres (New Earth),\/wiki\/Ceres_(New_Earth),,Good Characters,,,Female Characters,,Living Characters,1,"1991, September",1991
184511,Cursor (New Earth),\/wiki\/Cursor_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1,"1991, April",1991
184578,Database (New Earth),\/wiki\/Database_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1991, April",1991
282925,Desdemona (New Earth),\/wiki\/Desdemona_(New_Earth),Public Identity,Good Characters,Green Eyes,,Female Characters,,Living Characters,1,"1991, January",1991
185830,Electrocutioner II (New Earth),\/wiki\/Electrocutioner_II_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1991, February",1991
15907,Huitzilopochtli (New Earth),\/wiki\/Huitzilopochtli_(New_Earth),Public Identity,Neutral Characters,Black Eyes,,Male Characters,,Living Characters,1,"1991, October",1991
344885,Jasmine (New Earth),\/wiki\/Jasmine_(New_Earth),,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1,"1991, May",1991
172053,Julie Crystal (New Earth),\/wiki\/Julie_Crystal_(New_Earth),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1,1991,1991
153784,Julius Barrow (New Earth),\/wiki\/Julius_Barrow_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,"1991, May",1991
344890,Lyana (New Earth),\/wiki\/Lyana_(New_Earth),,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1,"1991, September",1991
189287,Mainframe (New Earth),\/wiki\/Mainframe_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,"1991, April",1991
344893,Marita (New Earth),\/wiki\/Marita_(New_Earth),,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1,"1991, September",1991
344342,Meda (New Earth),\/wiki\/Meda_(New_Earth),,Good Characters,,,Female Characters,,Living Characters,1,"1991, November",1991
192106,Paradox (New Earth),\/wiki\/Paradox_(New_Earth),,Bad Characters,Red Eyes,White Hair,Male Characters,,Living Characters,1,1991,1991
130247,Priscilla Stryker (New Earth),\/wiki\/Priscilla_Stryker_(New_Earth),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1,"1991, March",1991
345602,Procne (New Earth),\/wiki\/Procne_(New_Earth),,,,,Female Characters,,Living Characters,1,"1991, December",1991
192307,Professor Powder (New Earth),\/wiki\/Professor_Powder_(New_Earth),Public Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1,"1991, September",1991
192432,Queen of Hearts I (New Earth),\/wiki\/Queen_of_Hearts_I_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,1,"1991, December",1991
130701,Ricochet I (New Earth),\/wiki\/Ricochet_I_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,1991,1991
130960,Saul Calvino (New Earth),\/wiki\/Saul_Calvino_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1991, June",1991
193232,Shadowy Mister Evans (New Earth),\/wiki\/Shadowy_Mister_Evans_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1991, September",1991
344887,Shalir (New Earth),\/wiki\/Shalir_(New_Earth),,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1,"1991, September",1991
361921,Sigyn (New Earth),\/wiki\/Sigyn_(New_Earth),,Neutral Characters,White Eyes,White Hair,Male Characters,,Living Characters,1,"1991, March",1991
43048,Temptress (New Earth),\/wiki\/Temptress_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,1,"1991, June",1991
194133,Turbeau (New Earth),\/wiki\/Turbeau_(New_Earth),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,"1991, August",1991
194498,Virtual (New Earth),\/wiki\/Virtual_(New_Earth),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1,"1991, April",1991
337387,Arsala (New Earth),\/wiki\/Arsala_(New_Earth),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,1,"1990, October",1990
161134,Britton (New Earth),\/wiki\/Britton_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,"1990, April",1990
181990,Crissy (New Earth),\/wiki\/Crissy_(New_Earth),,Neutral Characters,,Brown Hair,Female Characters,,Deceased Characters,1,"1990, July",1990
314248,Dan (New Earth),\/wiki\/Dan_(New_Earth),Public Identity,Neutral Characters,Black Eyes,,Male Characters,,Living Characters,1,"1990, May",1990
314236,Dannel (New Earth),\/wiki\/Dannel_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,"1990, April",1990
344307,Dyctinna (New Earth),\/wiki\/Dyctinna_(New_Earth),,Good Characters,,Black Hair,Female Characters,,Living Characters,1,"1990, November",1990
174034,Elizabeth Harkness (New Earth),\/wiki\/Elizabeth_Harkness_(New_Earth),Public Identity,,,Brown Hair,Female Characters,,Deceased Characters,1,"1990, August",1990
228299,Fatima (New Earth),\/wiki\/Fatima_(New_Earth),Public Identity,Good Characters,,,Female Characters,,Living Characters,1,"1990, July",1990
186253,Front Page (New Earth),\/wiki\/Front_Page_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1990, October",1990
282723,Infernus (New Earth),\/wiki\/Infernus_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1990, May",1990
344306,Ismure (New Earth),\/wiki\/Ismure_(New_Earth),,Good Characters,,Brown Hair,Female Characters,,Living Characters,1,"1990, June",1990
69866,Jake Olsen (New Earth),\/wiki\/Jake_Olsen_(New_Earth),Public Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,1,"1990, January",1990
243468,Janus (New Earth),\/wiki\/Janus_(New_Earth),,,,,Male Characters,,Living Characters,1,1990,1990
131484,Jonathan Hedley (New Earth),\/wiki\/Jonathan_Hedley_(New_Earth),,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,1,"1990, May",1990
302422,Kylstar (New Earth),\/wiki\/Kylstar_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1990, October",1990
283325,Lazer (New Earth),\/wiki\/Lazer_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,1,"1990, August",1990
161135,Maia (New Earth),\/wiki\/Maia_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,1,"1990, April",1990
314237,Mara II (New Earth),\/wiki\/Mara_II_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,"1990, April",1990
297207,Miss Tribb (New Earth),\/wiki\/Miss_Tribb_(New_Earth),Public Identity,Neutral Characters,Red Eyes,Black Hair,Female Characters,,Living Characters,1,"1990, November",1990
314324,Morisca (New Earth),\/wiki\/Morisca_(New_Earth),Public Identity,Good Characters,Brown Eyes,Red Hair,Female Characters,,Deceased Characters,1,"1990, May",1990
302420,Noor Harjavti (New Earth),\/wiki\/Noor_Harjavti_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1,"1990, August",1990
365313,Pandora I (New Earth),\/wiki\/Pandora_I_(New_Earth),Public Identity,,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1,"1990, August",1990
192273,Poet II (New Earth),\/wiki\/Poet_II_(New_Earth),,Bad Characters,Brown Eyes,Blond Hair,Male Characters,,Living Characters,1,"1990, April",1990
228399,Rajar (New Earth),\/wiki\/Rajar_(New_Earth),Public Identity,Good Characters,Black Eyes,Brown Hair,Male Characters,,Deceased Characters,1,"1990, March",1990
314249,Ronel (New Earth),\/wiki\/Ronel_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,,Male Characters,,Living Characters,1,"1990, May",1990
283035,Rutherford B. Hayes (New Earth),\/wiki\/Rutherford_B._Hayes_(New_Earth),,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,"1990, April",1990
193460,Slasher II (New Earth),\/wiki\/Slasher_II_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1990, March",1990
314287,Stearn (New Earth),\/wiki\/Stearn_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,"1990, May",1990
99768,Suula (New Earth),\/wiki\/Suula_(New_Earth),,Neutral Characters,,,Female Characters,,Living Characters,1,"1990, March",1990
309742,Thorne (New Earth),\/wiki\/Thorne_(New_Earth),Public Identity,Good Characters,Grey Eyes,Grey Hair,Male Characters,,Living Characters,1,"1990, April",1990
228266,Thorvall (New Earth),\/wiki\/Thorvall_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,1,"1990, September",1990
371811,Ace High (New Earth),\/wiki\/Ace_High_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,1,"1989, April",1989
344873,Aliaza (New Earth),\/wiki\/Aliaza_(New_Earth),,Good Characters,,,Female Characters,,Living Characters,1,"1989, August",1989
16738,Ana\u00efs Arcane (New Earth),\/wiki\/Ana%C3%AFs_Arcane_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Deceased Characters,1,"1989, February",1989
128017,Aniela Arcane (New Earth),\/wiki\/Aniela_Arcane_(New_Earth),,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,1,"1989, February",1989
